Ligand SMILES,QED
OC1CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC=N1,0.5183883538400641
Nc1cc2c(-c3cc(NC4CC=NCC4)nc4[nH]ccc34)ncnc2s1,0.5168644621037353
C=C1C=NCCC1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5776982362474524
Cc1cc2c(-c3cc(NC4CC=NCC4)nc4[nH]ccc34)ncnc2s1,0.5727111378442548
CN1CCC(N(O)c2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC1,0.5294032866318436
NC1CC(Nc2cc(-c3ncnc4sccc34)c3cc(O)[nH]c3n2)CCN1,0.3688948949594031
C=C1CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)C(=N)CN1,0.4385751989547967
ON(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C=C=NCC1,0.5450444824926369
Cc1cc2c(-c3cc(NC4C#CNCC4)nc4[nH]c(N)cc34)ncnc2s1,0.4105625319221118
Nc1nc(-c2cc(NC3=CCNCC3)nc3[nH]ccc23)c2ccsc2n1,0.44577548385653953
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C#CN=CC1,0.5693967703547536
Cc1nc(-c2cc(N(C)C3CC=NCC3)nc3[nH]ccc23)c2ccsc2n1,0.5813232754224679
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1(C)CC=NCC1,0.5788451995281287
CN1CCC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC1,0.5794626068199642
Nc1c(NC2CCNC(N)C2)nc2[nH]c(O)cc2c1-c1ncnc2sccc12,0.3075023422832139
C=C1C=NCCC1Nc1cc(-c2ncnc3sccc23)c2c(N)c[nH]c2n1,0.5070691085059319
C=C1CC(Nc2cc(-c3ncnc4scc(N)c34)c3cc[nH]c3n2)C(=N)CN1,0.3655283179339015
C=NCCC(C)N(O)c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.39876299668617876
CN1CCC(N(C)c2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC1,0.5880444119264299
Nc1c(NC2CCNCC2)nc2[nH]c(O)cc2c1-c1ncnc2sccc12,0.36937689349492236
Cc1nc(-c2cc(NC3CC=NC(=O)C3)nc3[nH]ccc23)c2ccsc2n1,0.5680939927677995
C=NC1CC(C)N(c2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)O1,0.559582400540737
CC=NCCCNc1cc(-c2ncnc3sc(C)cc23)c2cc[nH]c2n1,0.39161119931114624
Cc1cc2c(-c3cc(NC4C#CNCC4O)nc4[nH]ccc34)ncnc2s1,0.4095033944301534
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1CCN=CC1O,0.5720556227366778
C=CN=C=CCN(C)c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5453939223863764
CN1C=CC(N(C)c2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC1,0.5877600884984092
Nc1c(NC2CCNCC2)nc2[nH]ccc2c1-c1ncnc2sccc12,0.4448587897704541
C=C1C=NCCC1Nc1nc2[nH]ccc2c(-c2ncnc3sccc23)c1C,0.5585569185628705
O=C1CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC=N1,0.5821676321399488
CNC1CC(C)N(c2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)O1,0.5790986215682753
CC=NCCCNc1cc(-c2ncnc3sc(C=N)cc23)c2cc[nH]c2n1,0.3327711686450365
CN(c1cc(-c2ncnc3scc(N)c23)c2cc[nH]c2n1)C1C=C=NCC1,0.5729282342081147
C=C1N=C=CC1N(C)c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.6047822129524549
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C=C=NCC1=N,0.5760582603782173
CN1C=CC(N(C)c2cc(-c3ncnc4sccc34)c3cc(O)[nH]c3n2)CC1,0.5545071340205615
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1CC=NC(=O)C1,0.5918304295482966
CNC1CCN(c2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)O1,0.5901688291213363
N=Cc1cc2c(-c3cc(NC4CC=NCC4)nc4[nH]ccc34)ncnc2s1,0.47103093600788604
C1#CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CCN1,0.49718314674523467
Cc1nc(-c2cc(N(C)C3C=C=NCC3)nc3[nH]c(O)cc23)c2ccsc2n1,0.5568333352936117
CN(c1nc2[nH]ccc2c(-c2ncnc3sccc23)c1N)C1(C)C=C=NCC1,0.5575842307463308
Cc1csc2ncnc(-c3cc(N(C)C4C=C=NC=C4)nc4[nH]ccc34)c12,0.5876995551626615
C=CC(C(=C)N)N(C)c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5289894918850183
Nc1cc2c(-c3cc(NC4CCNCC4)nc4[nH]ccc34)ncnc2s1,0.4448587897704541
N=C=C1C=NCCC1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.47682753345603945
OC=C1CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC=N1,0.46358833697040464
CN(C)C1CCN(c2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)O1,0.6000888788876069
C=C1CNC#CC1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.38732910729018555
Cc1csc2ncnc(-c3cc(N(C)C4C=C=NC=C4)nc4[nH]cc(N)c34)c12,0.5589150372739456
CC1CC(N(C)c2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)C=C=N1,0.5870712177789599
CN(c1cc(-c2nc(N)nc3sccc23)c2cc[nH]c2n1)C1C=C=NCC1,0.5729282342081147
